,Chistes,id
2096,¿Por qué las mofetas se enamoran fácilmente? Porque son aromáticas.,4103
2097,¿Qué hace un tiburón con un walkie-talkie? ¡Chatear en mar!,4104
2098,¿Por qué las ardillas coleccionan bellotas? ¡Porque se vuelven locas recolectoras!,4105
2099,¿Qué hace un burro en el gimnasio? ¡Se pone en forma!,4106
2100,¿Cómo se llama un venado rápido? ¡Ven-raudo!,4107
2101,¿Qué hace un flamenco en el desierto? ¡Camelta-danza!,4108
2102,¿Por qué los gatos no administran empresas? Porque 'mejoran' las cosas.,4109
2103,¿Qué le dice una vaca feliz a otra? ¡Que va-ca-bien!,4110
2104,¿Por qué los pájaros no usan ascensores? ¡Porque pueden volar alto!,4111
2105,¿Qué hace una gaviota en la playa? ¡Gaviota-oreando!,4112
2106,¿Cómo se despide un pingüino elegante? ¡Hasta la pista de hielo!,4113
2107,¿Qué hace una tortuga en un laberinto? ¡Rendirse lento!,4114
2108,¿Por qué los caballos son buenos amigos? ¡Porque siempre te acompañan al galope!,4115
2109,¿Qué hace un canario despierto en la noche? ¡Canta-lonía!,4116
2110,¿Por qué los cuervos no fuman? ¡Porque 'caen mal'!,4117
2111,¿Qué hace una rana astronauta? ¡Saltar al espacio!,4118
2112,¿Cómo se llama un gato elegante? ¡Gato-glamour!,4119
2113,¿Por qué los conejos aman los jardines? ¡Porque siempre están comiendo zanahorias!,4120
2114,¿Qué hace un gato con un ratón? ¡Gatastasia!,4121
2115,¿Cómo se llama un canguro travieso? ¡Cangurista!,4122
2116,¿Por qué los lobos no usan redes sociales? ¡Porque prefieren aullar su opinión!,4123
2117,¿Qué hace un león perezoso? ¡Tarza-cansarse!,4124
2118,¿Cómo se llama un pez divertido? ¡Pez-reír!,4125
2119,¿Qué hace un tucán en un árbol? ¡Tu-cá-nido!,4126
2120,¿Por qué los rinocerontes son malabaristas? ¡Porque siempre andan en equilibrio!,4127
2121,¿Qué hace una oruga estudiosa? ¡Orugambiciosa!,4128
2122,¿Cómo se llama un perro travieso? ¡Perr-ocurrencia!,4129
2123,¿Qué hace un conejo extremadamente feliz? ¡Brinca de alegría!,4130
2124,¿Qué hace una abeja en un chat grupal? ¡Bzzzzona de amigos!,4131
2125,¿Cuál es el colmo de un informático? Que su hijo no le siga la corriente.,4132
2126,¿Por qué la computadora fue al médico? Porque tenía un virus.,4133
2127,¿Qué hace un pez en una computadora? Nada.,4134
2128,"¿Cómo saludan los programadores? ¡Hola, mundo!",4135
2129,¿Por qué no puedes discutir con un iPhone? Porque siempre cree que tiene la razón.,4136
2130,¿Por qué los piratas cibernéticos están siempre en forma? Porque siempre están haciendo hacking.,4137
2131,¿Qué dijo el teclado al ratón? ¡No me toques las teclas!,4138
2132,¿Por qué los robots nunca cuentan chistes? Porque tienen un sentido del humor algo mecánico.,4139
2133,¿Cómo llama Darth Vader a su teléfono móvil? ¡iPhone miPadawan!,4140
2134,¿Qué hace un teléfono en el gimnasio? Pierde cal-ringtones.,4141
2135,¿Cuál es el café más fuerte? ¡El Java!,4142
2136,¿Qué hace un router perdido por la calle? ¡Busca señal!,4143
2137,"¿Cuál es el animal más geek? El pingüino, porque utiliza Linux.",4144
2138,¿Por qué el WiFi se siente solo? Porque siempre se siente desconectado.,4145
2139,¿Qué hace una impresora de vacaciones? ¡Reproduce!,4146
2140,¿Por qué la computadora no va a la escuela? Porque ya tiene muchos cursos.,4147
2141,¿Cómo se despiden los teléfonos? ¡Te llamo luego!,4148
2142,"¿Cuál es el deporte preferido de los informáticos? El surf, de la web.",4149
2143,¿Por qué las tablets son malas narradoras? Porque siempre se quedan planas.,4150
2144,¿Cuál es el insecto favorito de los programadores? Bug.,4151
2145,¿Qué hace un celular cuando juega al escondite? Pone el modo avión.,4152
2146,¿Por qué los ordenadores son malos para mantener secretos? Porque siempre están revelando bytes.,4153
2147,¿Por qué llaman a los ingenieros cuando hay problemas en la Alhambra? ¡Para que resueven!,4154
2148,¿Qué hacen dos celulares cuando se enamoran? ¡Se mensajean!,4155
2149,¿Cómo se llama la novia de un disco duro? Su amada RAM.,4156
2150,"¿Qué le dijo el teclado al ratón? ¡Déjame en paz, me estás clickeando!",4157
2151,¿Por qué los usuarios de Apple siempre están en espera? Porque están siempre en la nube.,4158
2152,¿Cuál es el colmo de un programador? Que su mujer le diga: “¡Contrólate!”,4159
2153,¿Qué hace un smartphone herido? Pide un código de seguridad.,4160
2154,¿Por qué no puede un programador salir con una rapera? Porque siempre habla en código.,4161
2155,¿Qué dijo la memoria RAM al disco duro? Mi amor por ti es volátil.,4162
2156,¿Cómo se llama un gato en internet? ¡Un gato-observador!,4163
2157,¿Por qué el servidor se siente tan triste? Porque siempre rompe conexiones.,4164
2158,¿Qué hacen dos ingenieros informáticos en una biblioteca? Programan en silencio.,4165
2159,¿Qué le regaló el programador a su novia? Un algoritmo de amor.,4166
2160,¿Por qué los antivirus están en forma? Porque siempre están eliminando virus.,4167
2161,¿Qué le dice un USB a otro? ¡¡Déjame conectar!!,4168
2162,¿Por qué los teclados tienen miedo? Porque saben que en cualquier momento puede haber un fallo de corriente.,4169
2163,¿Qué pasa si cruzas una computadora con una impresora? ¡Un mensaje de error en 3D!,4170
2164,¿Qué hace un ingeniero cuando tiene frío? Reinicia el sistema de calefacción.,4171
2165,¿Por qué los programadores odian el sol?  Porque puede generar bugs de sombras.,4172
2166,¿Qué hace un hacker en una tienda de ropa? Busca vulnerabilidades en los botones.,4173
2167,¿Cuál es la función matemática favorita de Zuckerberg? Log-in.,4174
2168,¿Por qué buscan a los informáticos para resolver misterios? Porque siempre buscan el error.,4175
2169,¿Qué le dice el WiFi a la caja de router? ¡Conéctate tú primero!,4176
2170,¿Cómo le pide matrimonio un ingeniero informático a su novia? Con una propuesta en código.,4177
2171,¿Qué hace un smartphone cayendo por unas escaleras? ¡Crash!,4178
2172,¿Cómo llama Batman a su computadora? ¡Bat-computadora!,4179
2173,¿Por qué la pantalla no fue a la fiesta? Porque se apagó.,4180
2174,¿Qué hace un procesador en un gimnasio? Levanta bits.,4181
2175,"¿Cómo saludan los robots? Hola, humanoide.",4182
2176,¿Cuál es el colmo de un hacker? ¡No tener ninguna contraseña que crackear!,4183
2177,¿Por qué el programador rompió con su novia? Porque encontraron conflictos de lógica.,4184
2178,¿Qué le dijo el archivo a la carpeta? ¡Nos vemos en el directorio!,4185
2179,¿Cómo se le dice a un robot que le gusta la música? ¡DJ-Tron!,4186
2180,¿Cuál es el compañero perfecto de un computador? ¡Un ciber-amigo!,4187
2181,¿Qué le dice un cable al otro? ¡Tengo corriente contigo!,4188
2182,¿Por qué el mouse fue al psiquiatra? Porque estaba perdiendo el control.,4189
2183,¿Qué hace un ingeniero en un concierto? ¡Hackea el escenario!,4190
2184,¿Qué dijo el pendrive traidor? ¡Me desconecto!,4191
2185,¿Cuál es el videojuego favorito de los programadores? ¡Code-Strike!,4192
2186,¿Por qué los algoritmos son malos amigos? Porque siempre están calculando todo.,4193
2187,¿Qué le dice el servidor al navegador? ¡Déjame en caché!,4194
2188,¿A qué sabe una computadora feliz? ¡A bits de alegría!,4195
2189,¿Cómo se llama una tableta que baila? ¡Bailalejta!,4196
2190,¿Qué hace un disco duro cuando tiene miedo? ¡Se fragmenta!,4197
2191,¿Qué hace el WiFi en el bosque? ¡Busca señal!,4198
2192,¿Qué hace un teclado en la playa? Descansa sus teclas.,4199
2193,¿Cómo se llama un informático en el gimnasio? ¡Un fitness-nerd!,4200
2194,¿Cuál es la comida favorita de los robots? ¡Megabites!,4201
2195,¿Cómo se despide un ingeniero de su cinta transportadora? ¡Hasta el próximo paquete!,4202
2196,¿Qué hace un celular en el banco? ¡Saca selfies!,4203
2197,¿Por qué el programa se deprimió? Porque no encontraba su ruta.,4204
2198,¿Cómo le dice un ingeniero a su pareja que la extraña? ¡Me haces falta en mi rutina!,4205
2199,¿Por qué las tablets dan problemas? Porque siempre están tocando pantallas.,4206
2200,¿Qué hacen dos firewall en una fiesta? Intercambian señales.,4207
2201,¿Por qué la computadora no juega ajedrez? Porque teme los virus de caballos.,4208
2202,¿Qué pasa si mezclas electricidad y tecnología? ¡Un corto circuito divertido!,4209
2203,¿Qué hace un servidor cansado? Entra en modo de reposo.,4210
2204,¿Por qué el pixel se fue del cine? Porque era muy cuadrado.,4211
2205,¿Qué hace un smartphone cuando se aburre? ¡Revisa sus apps!,4212
2206,¿Cómo se relaja un informático? ¡Con una taza de hacking!,4213
2207,¿Qué hace un mouse enamorado? ¡Se desliza hacía ti!,4214
2208,¿Por qué los monitores están de mal humor? Porque siempre están viendo lo mismo.,4215
2209,¿Dónde van los archivos extraviados? Al limbo de los dispositivos.,4216
2210,¿Qué hace una computadora con insomnio? ¡Navega por la web!,4217
2211,¿Cómo le pide un ingeniero una cita a alguien? ¡Te hago un upload de cariño!,4218
2212,¿Por qué el teclado está triste? Porque todos lo presionan.,4219
2213,¿Qué hace un celular con batería baja? Busca un conector como loco.,4220
2214,¿Cuál es el deporte más practicado por las antenas? El surf de señales.,4221
2215,¿Por qué los módems nunca están solos? Porque siempre buscan compañia.,4222
2216,¿Qué dijo el malware? ¡Voy a infectar tu sistema!,4223
2217,¿Por qué los programadores usan gafas? Para ver bien todos los códigos.,4224
2218,¿Qué hace un ingeniero cuando descubre un fallo? ¡Lo depura!,4225
2219,¿Cómo baila un robot? ¡Con ritmo de algoritmo!,4226
2220,¿Qué le dijo un servidor a otro? ¡No me desconectes!,4227
2221,¿Qué le pide un archivo a otro? Pásame tu ruta.,4228
2222,¿Por qué el ingeniero rompió con el servidor? Porque ya no tenían conexión.,4229
2223,¿Cuál es el programa de TV favorito de los informáticos? ¡Silicon Valley!,4230
2224,-¿Por qué el libro de matemáticas está triste? -Porque tiene demasiados problemas.,4231
2225,"-Profe, ¿me puede castigar por algo que no hice? -Claro que no. -¡Qué alivio! Porque no hice la tarea.",4232
2226,"-Mamá, en el colegio me llaman distraído. -Juanito, tú vives enfrente del colegio.",4233
2227,¿Qué hace una abeja en el colegio? ¡Sus tareas… zumba!,4234
2228,"Profe, ¿Qué significa procrastinar? - Lo explico mañana.",4235
2229,¿Por qué los profesores de geografía son malos chistes? Porque siempre están de mapas.,4236
2230,"¿Cuál es el animal más inteligente de la escuela? El erizo, porque va lleno de púas… brigas.",4237
2231,El profesor de historia se negó a repetir la clase. ¡Dijo que era cosa del pasado!,4238
2232,"-Profe, ¿puede gritar sin alzar la voz? -Pregúntale a tu boletín de calificaciones.",4239
2233,¿Por qué los libros de texto no hablan? Porque se quedarían mudos de la vergüenza.,4240
2234,¿Qué come la computadora en el recreo? Microchips con salsa de bytes.,4241
2235,El profesor de química era tan positivo que su tabla periódica siempre tenía buen humor.,4242
2236,"Mamá, ¿en el colegio me aprenden a pensar? -No, hijo, a pensar te enseñan en casa; en el colegio te aprenden a repetir.",4243
2237,¿Qué hace el profesor de matemáticas cuando tiene frío? Se envuelve en una mant-ousia.,4244
2238,¿Por qué los profesores de arte aman su trabajo? Porque siempre tienen buenos mod-elos.,4245
2239,"-¿Qué hace un libro en una chispa de agua? -¡Nada, solo chapotea un rato en la biblioteca!",4246
2240,-¿Qué hace un punto en el colegio de música? -Un punto y coma.,4247
2241,"-Profe, ¿cómo se llaman los estudiantes que terminan la carrera sin aprender nada? -Se graduados.",4248
2242,"-Profe, ¿puedo ir al baño? -No sé, ¿tú sabes? -Creo que sí, ya me estoy saliendo...",4249
2243,¿Cómo llama a un pez en la escuela? ¡Estudiando en su corriente!,4250
2244,- ¿Por qué la computadora no fue a la escuela? - Porque ya tenía demasiadas tabletas.,4251
2245,"- ¿Por qué el maestro de español amaba su coche? - Porque era ""una barbaridad"".",4252
2246,- ¿Por qué no hay chicles en el colegio? - Porque se pegan en el salón de clases.,4253
2247,- ¿Por qué el cuaderno estaba siempre en la mesa? - Porque quería estar al margen.,4254
2248,- ¿Por qué el lápiz va a clases de arte? - Porque está buscando su punta.,4255
2249,- ¿Qué hace un reloj en la escuela? - ¡Da la hora del recreo!,4256
2250,- ¿Qué hace una calculadora en la clase? - Matemágicamente calcula todo.,4257
2251,¿Por qué el aula es tan buena onda? Porque siempre tiene un buen ambiente.,4258
2252,¿Por qué el profesor de química es tan sabio? Porque siempre tiene la fórmula correcta.,4259
2253,¿Qué hace un gato en clase de literatura? Saca puurrfectas notas.,4260
2254,¿Qué hace una uva en la clase de biología? ¡Fermenta todo el conocimiento!,4261
2255,¿Qué hace un zapato en la escuela? ¡Aprende a caminar con conocimiento!,4262
2256,¿Qué hace Spirulina en la escuela? ¡Se enriquece de nutrientes educativos!,4263
2257,¿Por qué las canicas no van al colegio? Porque son muy jugonas.,4264
2258,¿Qué hace un clip en la clase de álgebra? Une todos los conceptos.,4265
2259,¿Qué hace una regla en el salón? Mide el aprendizaje.,4266
2260,¿Cuál es la clase favorita del queso? La de cortes (es láser).,4267
2261,¿Cómo se llama el director de una escuela con gafas? El super-visor.,4268
2262,¿Qué hace una pala en la escuela? Cava conocimientos.,4269
2263,¿Qué hace una hiena en la escuela? ¡Ríe en todos los chistes de la clase!,4270
2264,¿Qué hace un plátano en la clase de deporte? Se estira antes de las actividades.,4271
2265,"- ¿A qué clase no asiste el viento? - A geometría, porque no puede doblarse.",4272
2266,- ¿Por qué el reloj fue suspendido? - Porque siempre perdía tiempo.,4273
2267,"- ¿Cuál es la fruta más popular en la escuela? - La piña, porque siempre en equipo.",4274
2268,- ¿Qué hace una manzana en la clase de ciencia? - ¡Appl-ica todos los experimentos!,4275
2269,"- ¿Cuál es la bebida favorita de la maestra? - El té de ""excelencia""!",4276
2270,- ¿Por qué el papel fue a la escuela? - Porque quería ser nota superior.,4277
2271,- ¿Qué hace un bolígrafo en la clase de arte? - Dibuja ideas para el futuro.,4278
2272,"- ¿Cuál es la estación favorita de los profesores? - ¡La de verano, porque hay vacaciones!",4279
2273,- ¿Por qué el libro se escondía? - Porque no quería ser juzgado por su portada.,4280
2274,- ¿Qué hace una goma en la escuela? - Borra errores con mucha gracia.,4281
2275,"- ¿Qué hace un pez en la clase de natación? - ¡Nada, estudia!",4282
2276,- ¿Por qué las estrellas no van al colegio? - Porque ya saben brillar.,4283
2277,- ¿Cuál es el mejor maestro de la jungla? - El mono profesor.,4284
2278,- ¿Por qué los tornillos no van a la escuela? - Porque siempre se sueltan en el recreo.,4285
2279,- ¿Por qué las tijeras están siempre felices en la escuela? - Porque cortan barreras.,4286
2280,- ¿Qué hace un sombrero en una clase de historia? - Remonta el tiempo.,4287
2281,- ¿Qué hace un caracol en la clase de ciencias naturales? - Explora la biología a su ritmo.,4288
2282,"- ¿Cuál es el sonido favorito del profesor? - El ""clic"" de los logros de su alumnos.",4289
2283,- ¿Qué hace un ratón en la clase de informática? - Navega por las clases.,4290
