Chistes,id
"Ayer le di un iPhone, 500€ y un reloj de oro a una persona de la calle. No saben la felicidad que me dio cuando vi que la persona se guardó el arma.",3350
Me instalo Among Us. -Mato a 3 personas. -Empiezo a jugar Among Us.,3351
Una feminista es hasta mas inútil que un taxi en *Cars*.,3352
ABORTO  Pros: Matas a un niño. Contras: Dejas que una mujer decida.,3353
Que sale cuando procrean un negro y un pulpo? Ni puta idea pero seguro que recoje algodon que flipas.,3354
"- ¡Papá, estoy embarazada! - ¿¡QUÉ!? ¿¡CÓMO!? ¿¡CUÁNDO!? - Tranquilo, no es tuyo. _ ¡Ufffff...! Qué susto...",3355
-Hay un incendio en una casa y dentro hay un bebé y un cachorrito. ¿A quién salvas? -A la economía.,3356
"Pfff me acaban de hacer la prueba del covid y no sé cómo aguantais lo de que te metan la cosa esa por el culo mientras te susurran ""puta"" al oído es super desagradable ojalá salga ya la vacuna.",3357
Sabéis porqué todos los negros que vemos son rápidos? Porque los lentos están en la cárcel.,3358
"En la vida hay dos tipos de hombres, los machistas y los que limpian, friegan y hacen todas esas cosas que hacen las mujeres.",3359
"Un hombre y una mujer se pegan un tiro en la cabeza, quien sobrevive? La mujer, porque es muy difícil que la bala acierte en el cerebro.",3360
"Como llamaríais a una mascota sim patas? Da igual como la llaméis, no va a venir.",3361
Si todos los violadores estuvieran en la cárcel quien daría la misa??,3362
"El humor negro son como las extremidades de los humanos, algunos los tienen y algunos no.",3363
Como se llama alguien que come 3 veces en Venezuela? Turista.,3364
Sabéis porqué las feministas no pueden ser militares? Porque abortarian todas las misiones.,3365
Sabéis porque la niña sin brazos no puede abrazar a sus padres? Porque no tiene padres.,3366
Que son 4 negros en un coche rojo? Kit Kat,3367
En que se parece una barbacoa y una mujer? En que las dos se ponen en 4 patas para calentar salchichas.,3368
Sabéis porque ponen aire acondicionado en los hospitales? Para mantener frescos a los vegetales.,3369
Que tiene 100 patas y no camina? 50 paralíticos.,3370
En que se diferencian las patatas Lays y George Floyd? En que las patatas tienen aire,3371
Porqué el año de los huérfanos tiene 363 dias en vez de 365? Porque no celebran el dia del padre ni el de la madre.,3372
"Si me dan a elegir entre matar a mi abuela o a la persona con la que perdí mi virginidad, tendré que elegir ai abuela ya que perdi mi virginidad con ella.",3373
En que se diferencia Newton y el bebé que tengo en el garaje? Que Newton murió virgen.,3374
Que es lo mas largo de una mujer? La escoba.,3375
"Ocurre un asesinato y hay 3 sospechosos: Papá Noel, una mujer inteligente y un anciano. Quien ha sido el culpable? El anciano, porque los otros dos no existen.",3376
"Mi novia me ha dicho que le caliente la comida, creo que me he pasado un poco porqué se ha quemado con el biberón.",3377
En que se diferencia Drácula y un gay. Que Drácula chupa sangre y un gay chupa pol*as.,3378
Que hace una feminista cargando? Se esta clonando.,3379
Me han apodado Covid-19 por el simple hecho de haber matado un par de abuelas.,3380
"Me acabo de enterar que las palomas mueren después de tener sexo. O bueno, al menos eso lo pasó a mi paloma después de follarmela",3381
"Lo géneros son como las torres gemelas, antes eran dos pero ahora es un tema sensible.",3382
"Me expulsaron de clase por besar a mi novia. Igual, no me gustaba trabajar en esa guardería.",3383
Sabéis porqué los gays no ven fantasmas? Porque los fantasmas son paranormales.,3384
"-¿Papá viste el reloj del señor que acaba de pasar?  -No hijo, no lo vi, ¿Por qué?  -Preguntame la hora",3385
Le pregunté a mi novia cuanto es 4 por 5 y me contestó 8. Le pregunté el resultado no su edad.,3386
"-Mamá, la luz se come? -No, porque? -Porque papá le ha dicho a la vecina: ""Apaga la luz y metetela en la boca"".",3387
"uando una feminista te saca un cuchillo para atacarte, pero tu le pones un chorizo y pan delante y por instinto te prepara un sándwich",3388
Tener tetas porque estas gorda es como decir que yo la tengo grande porque ella tiene 5 años.,3389
En que se diferencia mi tio con el cura de mi pueblo? En nada porque los dos me piden que me arrodille los domingos.,3390
Sabéis cual es el corte de pelo mas caro? La quimioterapia.,3391
"-Hijo acabas de mirar otra vez porno en mi ordenador? -Si pero como sabes eso papá? Si limpié el historial. -El historial si, pero la pantalla no.",3392
Cuando confundes la sal con el azúcar y te acabas follando a tu abuela.,3393
Un dato curiosos es que las personas zurdas escriben más rápido que las personas sin brazos.,3394
"-Pedro, tu que quieres ser de mayor? -Yo policía. -Aahh muy bien, y tu Jaimito? Que quieres ser de mayor? -Yo quiero tener una puta y ser un millonario para comprarle todo lo que ella quiera. -Ahh bueno. Y tu Maria? Que quieres ser? -Yo quiero ser la puta de Jaimito.",3395
"El otro dia, dando un paseo me encontré a unos vagabundos peleándose con unos cartones, rápidamente me cambié de acera ,no quería interrumpir la pelea de almohadas.",3396
"Han cambiado el nombre del ""Call of Duty"" en Iran, ahora se llama ""Los Sims""",3397
ue son 1000 negros ahogándose? Pocos.,3398
Que haces cuando ves un negro desangrarse en la calle? Dejar de reír y pegarle otro tiro.,3399
"Hoy me levanté con ganas de quemar calorías. ""Bin Laden""",3400
"Los negros no deberían competir en las olimpiadas, tienen ventaja ya que corren más rápido que las personas.",3401
Que estaria haciendo Franco si ahora mismo estuviera vivo? Arañar su ataúd.,3402
"Un niño blanco le dice a su amigo negro: -Yo en mi casa como a la carta, siempre pido lo que me da la gana. El negro le contesta: -En la mia también comemos a la carta, quien saca la mas grande come ese dia.",3403
"Mi novia estaba muy triste porque se le murió el perro y yo para alegrarla le compré uno igual y cuando lo vio me empezó a gritar diciendo ""Que cojones voy a hacer con dos perros muertos""",3404
"Ojalá la hierba de mi jardín tendría depresión, así de cortaría sola.",3405
He llamado a mi camello para preguntarle que si hoy hace descuento por el Black Friday...y se ha oído reír hasta a los polis que le tienen pinchado el teléfono,3406
"Estaba cavando en el jardín de mi casa y encontré un cofre lleno de monedas y de diamantes. Pensé en ir a contárselo a mi mujer, pero luego recordé porque estaba cavando.",3407
Cuando estas haciendo una barbacoa y el carbón empieza a correr.,3408
"Mi hija ha llegado a una edad en la que habla sobre sexo ,hoy por ejemplo me ha dicho: -Esto es lo mejor que puedes hacer?",3409
Sabéis porqué los negros huelen mal? Para que los ciegos tambien los puedan odiar.,3410
"-Papá, papá, puedo balancearme con mi hermano? -No hasta que sepamos quien lo ahorcó.",3411
"Si Halloween ya se ha acabado, porque mi vecino sigue ahorcado en un árbol?",3412
"Quien es mejor en la cocina? El hombre, porque con una banana, 2 huevos y un poco de leche te llena la barriga durante 9 meses.",3413
"-Mama, puedo salir? -Pideselo a tu padre. -Pero si no tengo padre. -Ni permiso tampoco JAJA.",3414
"Yo incineré a mi padre y os recomiendo no hacerlo ,sobretodo por lo mucho que chillaba.",3415
"Me dijeron que el semen tiene 3 tipos de vitaminas (A ,B y E13) ,bueno a mi me lo dijeron pero yo no me lo trago.",3416
Un momento incómodo fue cuando mi mejor amiga me abrazó llorando contándome que le pusieron los cuernos y notó mi erección..,3417
"Esa es de las personas que tiran la piedra y esconden la mano. Pues... para un leproso sería al revés, ellos tiran la mano y esconden la piedra.",3418
"-Ostia tio, este perro parece un gato. -Esque es un gato. -Pues parece un perro.",3419
En que se diferencia Julen y las feminazis? Que Julen esta muerto y ellas deberían estarlo.,3420
"-Cuelga tu primero. -No tuu. -Noo tuuu. -Venga va, los dos a la vez. -Vale va, 1,2 y... (imagen de personas muertas por ahorcamiento)",3421
Va un tío y le dice al leproso: -Se te ha caído la oreja. -Qué?,3422
Viejo pero bueno⬇️ De qué color era el coche de Paul Walker? Negro estampado.,3423
"-Doctor, ¿tendré cura? -Por supuesto, cura, misa y funeral.",3424
Quien escala las torres gemelas? Spiderman Quien las sobrevuela? Superman Quien las atraviesa? Musulman,3425
Como haces para que un bebé deje de correr en círculos? Clavándole la otra mano al suelo,3426
En que se parece un negro y una bici? En la cadena.,3427
-Ayer le compré un collar muy bonito a mi mujer. -Ah si? Yo ahun la tengo suelta.,3428
Que botella se lleva una mujer a una fiesta? La de Fairy.,3429
En que se diferencia un camión de negros y uno de mierda? En la matrícula.,3430
"-Hijo, hecha la primitiva. -Abuela, a la calle.",3431
Lo mejor de Disneyland es ver la ilusión en los ojos de los niños y la sorpresa cuando se dan cuenta de que dentro del disfraz de Mickey estoy yo masturbándome.,3432
"-Oye amor ,que prefieres pizza o helado? -Helado. -Pues la he cagado. -Que pasa ,has comprado pizza? -No, me he follado a tu hermana.",3433
Estoy completamente seguro de que lo que os cabrea es que no pilláis los chistes,3434
"Van dos negros, un rumano y un moro en un coche. Quien conduce? La policia",3435
En que se diferencia una foca de una mujer?  En que una tiene bigote y grasa y la otra vive en el mar.,3436
Estoy mas perdido que una lesbiana ciega en una pescaderia,3437
En cuantas partes se divide el cerebro de un negro? Depende de la cantidad de achazos,3438
"-Papa, papa, que es el clitoris?  -Ahora no me acuerdo ,me lo hubieras preguntado anoche que lo tenia en la punta de la lengua...",3439
"-Mamá, mamá, cuando sea mayor quier...  -Calla niña, que tienes sida!",3440
Qué fue lo más inteligente que salió de la boca de una mujer?  La polla de Einstein,3441
"-Papa, por qué envuelves al hamster en cinta aislante?? -Para que cuando le meta la polla no estalle hijo.",3442
"Mi novia me acaba de llamar Pedófilo ,me parece una palabra bastante difícil de pronunciar para una niña de 2 años.",3443
"En que se parecen un cura , Torbe y Bob esponja?  En que todos dicen¿ Estáis listos niños?",3444
He dejado embarazada a una mujer. Voy a tener un hijo. Lo malo es que mi madre también.,3445
"-Manolo, me han dicho que tu mujer te ha presentado una denunciado por violencia de género. -Pues habra sido por escrito, porque como le deje la boca...",3446
En que se parecen los dinosaurios y las mujeres inteligentes? En que los dos se extinguieron.,3447
Qué es rosa y si se da contra una pared suena metálico? Un bebé con tenedores en los ojos.,3448
"-Alex has visto mi test de embarazo? -Noo, no he visto nada. -Alex dime la verdad. -Te acuerdas que me dijiste que el gato estaba tan gordo que parecía que estaba embarazado? -Siiii. -Bueno pues me lo he follado.",3449
"-Mamá, porqué has comprado polvorones y roscón de reyes si estamos en verano? -Tu crees que con ese tumor vas a llegar a navidad?",3450
"A mi madre la dejan aparcar en el la plaza de discapacitados por seguir teniendo ""Despacito"" de tono de llamada en pleno 2019.",3451
"-Mamá ,que al final no quiero ir de vacaciones a España. -Calla niño y sigue nadando.",3452
Eso es un Murciano que llama a su amigo y le dice: -He cogido un taxi y en 2h estoy en tu casa. -Pero si vivimos a 5 minutos. -Ya pero el taxi pesa que te cagas.,3453
"-Papa ,he suspendido ese examen que tanto me ayudaste. -No pasa hijo ,lo hacido ,hacido esta.",3454
"Va un pederasta con un colega por la calle y dice:  - Eh tío, mira a esa qué buena que está!! - Pero tronco, si tendrá 10 años. - Ya bueno... pero a que aparenta 8??",3455
"-Mamá ,que al final ya no quiero conocer al abuelo. -Calla y sigue cavando.",3456
"-Te cuento un chiste machista? -Pero que dices, si soy mujer. -Tranquila ,te lo explico.",3457
"-Camarero ,hay un pelo en mi flan. -Si, es de huevo.",3458
Cuando se muere la madre de uno de tus amigos y ya tienes algo para comer (foto de niños negros corriendo felices),3459
Ella: Cariño ven a mi casa Adolf: Lo siento no puedo que estoy mandando gente a Auschwitz Ella: Mis padres no están 😉 Adolf: Lo sé,3460
"—Alto, control de drogas  —Gracias agente, no me fío ni un pelo de mi camello.",3461
"¿Perder la virginidad?  No gracias, yo no pierdo nunca.",3462
"Aquí en Francia, hablan en francés.",3463
Que haces despues de follar? Limpiarte la polla de sangre y volver a dejar al bebé en la cuna.,3464
-Podrias parar de mearte en la piscina? -Pero si lo hace todo el mundo. -Ya pero no desde el trampolín,3465
Los 7 pecados capitales: - Pereza - (puffff.....y otros 6),3466
"-Hija que me acabo de enterar que estas saliendo con alguien ,quien es?? -Te acuerdas del hijo del notario? -Siii. -El que esta licenciado en literatura. -Aii siii. -El que le robaron la moto. -Siiii. -Bueno ,pues con el yonqui.",3467
"Quien tiene mas? Un pez o un negro? Un pez ,porque al menos tiene agua.",3468
"-Manolo ,tu mujer me ha guiñando un ojo. -Tranquilo tiene un tic. -Pues yo ya me la he follado.",3469
"- Cariño, no haces más que mirar el reloj. ¿Te aburres con mi familia? - ¡Qué va! Estoy mirando el tiempo que llevamos disfrutando.",3470
-Has probado la comida de Afica? -No. -Ellos tampoco.,3471
"Hijo ,cuidado con el hombre que da caramelos con droga en el cole. -Pero que dices mama ,a mi me los da porque se los pago.",3472
"-Mama ,la abuela sabe de mecanica? -No , porqué? -Porque la acabo de ver debajo de un camión.",3473
"- Mama, ya no quiero jugar más con Juanito al rompecabezas. - ¿Por qué? - Porque al primer martillazo ya está llorando.",3474
-Hagamos el amor. -Me da miedo. -¿Pero por qué? -¿Qué tal y me embarazo? -Eso eso no pasará. -Promételo Alejandro. -Te lo prometo Jorge.,3475
"El otro día estaba cenando una hamburguesa con mi novio vegano y va y me dice ""qué? estás disfrutando de tu carne, asesina?"" No podemos pasar ni una noche sin hablar de cuando disparé a su abuela? Yo flipo",3476
"-Doctor q tal ha ido la resonancia -La resonancia? Mis huevos en ambulancia jajaja, na es broma ahí está el cadáver de su hijo",3477
–¿En qué se diferencian los curas católicos del acné? En que el acné espera a que tengas 12 años.,3478
